[2025-12-11T11:37:03]
Strategy: greedy_ig
Pairwise: equal
News mode: BS
Num agents: 2
Iteration: 0
Error margin: None
Gaussian radius 5 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(25.0, 25.0, 5.4), (-25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
57   	9890.56     	0.013   	1.0000  	[21.7, 21.7]	[back, back]	[603.6138, 567.3302]
58   	9592.73     	0.013   	1.0000  	[21.7, 21.7]	[back, back]	[656.7057, 605.1167]
59   	9352.38     	0.012   	1.0000  	[21.7, 21.7]	[back, back]	[762.3155, 671.1124]
60   	9019.22     	0.012   	1.0000  	[21.7, 21.7]	[back, back]	[895.4337, 763.2948]
61   	8661.50     	0.011   	1.0000  	[21.7, 21.7]	[back, back]	[1051.3523, 894.6698]
62   	8229.15     	0.011   	1.0000  	[21.7, 21.7]	[back, back]	[1245.8082, 1046.5812]
63   	7618.28     	0.010   	1.0000  	[21.7, 21.7]	[hover, back]	[1076.1462, 1247.7815]
64   	7103.20     	0.009   	1.0000  	[21.7, 21.7]	[hover, hover]	[934.9440, 1074.4919]
65   	6662.85     	0.009   	1.0000  	[21.7, 21.7]	[hover, hover]	[814.7978, 934.6632]
66   	6272.36     	0.008   	1.0000  	[21.7, 21.7]	[hover, hover]	[709.5483, 814.2732]
67   	5974.66     	0.007   	1.0000  	[21.7, 21.7]	[hover, hover]	[624.0116, 713.6287]
68   	5657.79     	0.007   	1.0000  	[21.7, 21.7]	[hover, hover]	[547.0883, 624.4845]
69   	5412.78     	0.006   	1.0000  	[21.7, 21.7]	[hover, hover]	[480.3035, 547.6106]
70   	5183.19     	0.006   	1.0000  	[21.7, 21.7]	[hover, hover]	[424.0700, 481.7085]
71   	4973.82     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[370.7365, 424.0313]
72   	4787.47     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[324.1642, 372.6244]
73   	4622.10     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[287.3479, 327.9976]
74   	4481.85     	0.004   	1.0000  	[21.7, 21.7]	[left, hover]	[260.2019, 290.5779]
75   	4403.15     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[254.1112, 264.4037]
76   	4329.54     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[263.9916, 253.4318]
77   	4277.49     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[280.2975, 256.9597]
78   	4233.32     	0.004   	1.0000  	[21.7, 21.7]	[front, hover]	[278.1857, 227.0189]
79   	4207.89     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[323.1149, 259.2723]
80   	4182.34     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[399.0983, 315.8462]
81   	4149.47     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[477.2149, 387.2425]
82   	4109.97     	0.004   	1.0000  	[21.7, 21.7]	[left, right]	[740.6612, 461.1908]
83   	4052.82     	0.004   	1.0000  	[21.7, 21.7]	[front, right]	[778.7425, 663.8275]
84   	3965.21     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[725.4317, 708.0366]
85   	3906.14     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[672.8272, 759.0111]
86   	3841.99     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[622.5815, 711.5566]
87   	3757.12     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[590.7661, 658.4109]
88   	3675.21     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[573.7493, 605.5089]
89   	3600.06     	0.003   	1.0000  	[21.7, 21.7]	[front, front]	[600.2745, 574.1952]
90   	3519.93     	0.003   	1.0000  	[21.7, 21.7]	[hover, front]	[525.8522, 550.8989]
91   	3421.18     	0.002   	1.0000  	[21.7, 21.7]	[hover, front]	[460.0009, 560.8091]
92   	3311.90     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[404.7044, 492.1479]
93   	3221.90     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[354.7929, 433.3535]
94   	3147.22     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[313.4347, 383.0537]
95   	3067.06     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[275.5154, 338.5147]
96   	2997.06     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[244.7555, 299.7943]
97   	2956.19     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[217.1659, 265.0036]
98   	2925.72     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[194.8362, 239.1357]
99   	2869.46     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[177.8241, 211.5758]
[2025-12-11T11:38:45]
Strategy: greedy_ig
Pairwise: equal
News mode: BS
Num agents: 2
Iteration: 18
Error margin: None
Gaussian radius 5 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, -25.0, 5.4), (25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158826.13   	0.405   	0.0078  	[5.4, 5.4]	[up, up]	[807.8971, 807.8971]
1    	155963.84   	0.409   	0.0312  	[10.8, 10.8]	[up, up]	[1050.1340, 1047.9038]
2    	152561.41   	0.418   	0.0703  	[16.2, 16.2]	[front, back]	[1216.1145, 1217.4506]
3    	149871.65   	0.414   	0.0938  	[16.2, 16.2]	[right, left]	[1508.8933, 1511.4962]
4    	146212.17   	0.412   	0.1250  	[16.2, 16.2]	[front, back]	[1728.8258, 1714.0178]
5    	142383.00   	0.398   	0.1562  	[16.2, 16.2]	[right, left]	[2046.8140, 2036.4962]
6    	137580.88   	0.393   	0.1953  	[16.2, 16.2]	[front, back]	[2276.4362, 2273.2519]
7    	132598.87   	0.370   	0.2344  	[16.2, 16.2]	[right, left]	[2608.6940, 2608.2215]
8    	126654.46   	0.359   	0.2812  	[16.2, 16.2]	[right, left]	[2667.4813, 2642.7560]
9    	121164.28   	0.360   	0.3281  	[16.2, 16.2]	[right, left]	[2731.0174, 2727.9030]
10   	115532.65   	0.346   	0.3750  	[16.2, 16.2]	[right, left]	[2808.9806, 2803.1454]
11   	109673.75   	0.340   	0.4219  	[16.2, 16.2]	[right, left]	[2870.4948, 2869.7468]
12   	103775.05   	0.330   	0.4688  	[16.2, 16.2]	[right, left]	[2906.8262, 2902.7596]
13   	97998.55    	0.321   	0.5156  	[16.2, 16.2]	[right, left]	[2900.3672, 2918.2741]
14   	92122.37    	0.308   	0.5625  	[16.2, 16.2]	[right, left]	[2909.3922, 2910.0379]
15   	86248.11    	0.292   	0.6094  	[16.2, 16.2]	[right, left]	[2884.8235, 2919.0201]
16   	80574.31    	0.278   	0.6562  	[16.2, 16.2]	[right, left]	[2920.2611, 2911.5616]
17   	74595.25    	0.264   	0.7031  	[16.2, 16.2]	[right, left]	[2910.2680, 2905.8853]
18   	68842.88    	0.248   	0.7500  	[16.2, 16.2]	[front, back]	[2732.9868, 2713.6791]
19   	63831.13    	0.218   	0.7969  	[16.2, 16.2]	[front, back]	[2659.1346, 2654.2465]
20   	58579.76    	0.186   	0.8438  	[16.2, 16.2]	[front, back]	[2678.7330, 2677.7685]
21   	53211.60    	0.154   	0.8906  	[16.2, 16.2]	[front, back]	[2743.9904, 2745.7799]
22   	47603.95    	0.122   	0.9375  	[16.2, 16.2]	[front, back]	[2852.8365, 2827.5185]
23   	45558.61    	0.113   	0.9375  	[16.2, 16.2]	[front, back]	[2925.0965, 2930.4923]
24   	43502.73    	0.104   	0.9375  	[16.2, 16.2]	[front, back]	[2915.8164, 2919.5038]
25   	42026.17    	0.097   	0.9375  	[16.2, 16.2]	[front, back]	[2908.6021, 2915.3153]
26   	40922.36    	0.094   	0.9375  	[16.2, 16.2]	[front, back]	[2903.3205, 2922.5966]
27   	40002.09    	0.091   	0.9375  	[16.2, 16.2]	[front, back]	[2898.3346, 2912.3853]
28   	39335.24    	0.091   	0.9375  	[16.2, 16.2]	[left, right]	[2704.0211, 2735.5966]
29   	38335.27    	0.090   	0.9375  	[16.2, 16.2]	[left, right]	[2662.7934, 2673.1509]
30   	37368.01    	0.089   	0.9375  	[16.2, 16.2]	[left, right]	[2688.3647, 2692.6498]
31   	36225.42    	0.087   	0.9375  	[16.2, 16.2]	[left, right]	[2746.5007, 2744.4615]
32   	35128.11    	0.086   	0.9375  	[16.2, 16.2]	[left, right]	[2818.7333, 2819.1290]
33   	34190.45    	0.085   	0.9375  	[16.2, 16.2]	[left, right]	[2899.8312, 2907.4936]
34   	33222.35    	0.083   	0.9375  	[16.2, 16.2]	[left, right]	[2898.5982, 2922.5301]
35   	32236.65    	0.082   	0.9375  	[16.2, 16.2]	[left, right]	[2903.6287, 2928.2051]
36   	30838.67    	0.080   	0.9375  	[16.2, 16.2]	[left, right]	[2914.7252, 2910.6624]
37   	29241.51    	0.078   	0.9375  	[16.2, 16.2]	[left, right]	[2916.9729, 2896.8312]
38   	27156.95    	0.077   	0.9375  	[16.2, 16.2]	[back, front]	[2726.9674, 2707.2174]
39   	26415.95    	0.072   	0.9375  	[16.2, 16.2]	[back, front]	[2668.2549, 2656.4613]
40   	25508.47    	0.067   	0.9375  	[16.2, 16.2]	[back, front]	[2677.8109, 2679.8691]
41   	24420.88    	0.064   	0.9375  	[16.2, 16.2]	[back, front]	[2741.6553, 2742.1726]
42   	23346.85    	0.061   	0.9375  	[16.2, 16.2]	[right, left]	[2321.2672, 2341.1487]
43   	19696.89    	0.050   	0.9688  	[16.2, 16.2]	[right, left]	[2135.4612, 2147.2540]
44   	16032.53    	0.031   	1.0000  	[16.2, 16.2]	[right, left]	[1864.9785, 1881.2954]
45   	15249.60    	0.025   	1.0000  	[16.2, 16.2]	[right, left]	[1684.5674, 1692.2327]
46   	13937.19    	0.021   	1.0000  	[16.2, 16.2]	[back, front]	[1317.1008, 1335.0173]
47   	13229.09    	0.019   	1.0000  	[16.2, 16.2]	[back, front]	[1131.7811, 1145.8218]
48   	12745.68    	0.017   	1.0000  	[16.2, 16.2]	[right, left]	[918.9389, 919.8696]
49   	12304.48    	0.016   	1.0000  	[16.2, 16.2]	[right, left]	[787.9287, 781.9507]
50   	12043.63    	0.015   	1.0000  	[16.2, 16.2]	[right, left]	[705.0702, 696.1866]
51   	11821.49    	0.015   	1.0000  	[16.2, 16.2]	[right, up]	[670.0908, 660.0889]
52   	11560.28    	0.014   	1.0000  	[16.2, 21.7]	[up, front]	[650.4214, 668.4973]
53   	11294.24    	0.013   	1.0000  	[21.7, 21.7]	[right, left]	[661.8804, 669.0565]
54   	10905.91    	0.012   	1.0000  	[21.7, 21.7]	[back, left]	[680.2702, 699.0438]
55   	10501.01    	0.012   	1.0000  	[21.7, 21.7]	[back, front]	[722.8820, 738.2192]
56   	10091.29    	0.012   	1.0000  	[21.7, 21.7]	[back, front]	[820.0251, 822.0313]
57   	9417.54     	0.013   	1.0000  	[21.7, 21.7]	[hover, hover]	[716.0024, 716.0189]
58   	8964.22     	0.013   	1.0000  	[21.7, 21.7]	[hover, hover]	[625.3789, 627.6271]
59   	8557.36     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[546.8178, 552.1392]
60   	8228.85     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[480.1699, 490.4122]
61   	7873.97     	0.010   	1.0000  	[21.7, 21.7]	[left, hover]	[421.1786, 429.5009]
62   	7699.32     	0.010   	1.0000  	[21.7, 21.7]	[left, hover]	[412.8808, 379.2824]
63   	7515.99     	0.009   	1.0000  	[21.7, 21.7]	[left, hover]	[428.1815, 337.0370]
64   	7328.96     	0.009   	1.0000  	[21.7, 21.7]	[left, right]	[447.7810, 303.7863]
65   	7172.81     	0.009   	1.0000  	[21.7, 21.7]	[left, right]	[504.9908, 311.7306]
66   	7041.98     	0.009   	1.0000  	[21.7, 21.7]	[left, right]	[570.2050, 354.7239]
67   	6902.46     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[666.4092, 384.9149]
68   	6693.39     	0.008   	1.0000  	[21.7, 21.7]	[left, right]	[795.8040, 452.5734]
69   	6466.69     	0.008   	1.0000  	[21.7, 21.7]	[front, right]	[779.0321, 539.3516]
70   	6262.40     	0.008   	1.0000  	[21.7, 21.7]	[front, right]	[742.6418, 636.9904]
71   	6032.99     	0.007   	1.0000  	[21.7, 21.7]	[front, right]	[668.9627, 773.5437]
72   	5783.36     	0.007   	1.0000  	[21.7, 21.7]	[front, back]	[612.4352, 772.3432]
73   	5594.47     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[623.4328, 741.8147]
74   	5467.81     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[655.9867, 666.4458]
75   	5335.34     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[710.0864, 611.8880]
76   	5216.29     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[821.6381, 626.5756]
77   	5102.03     	0.005   	1.0000  	[21.7, 21.7]	[hover, back]	[715.1501, 650.0689]
78   	4971.55     	0.005   	1.0000  	[21.7, 21.7]	[hover, back]	[624.9634, 696.7841]
79   	4845.53     	0.005   	1.0000  	[21.7, 21.7]	[hover, back]	[541.6545, 812.2866]
80   	4678.14     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[477.9237, 708.1711]
81   	4541.57     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[419.4394, 626.4503]
82   	4408.34     	0.004   	1.0000  	[21.7, 21.7]	[right, hover]	[379.5469, 548.1370]
83   	4321.08     	0.004   	1.0000  	[21.7, 21.7]	[right, hover]	[382.5584, 480.6959]
84   	4256.01     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[367.2188, 426.3472]
85   	4211.78     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[385.3737, 418.0107]
86   	4151.88     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[430.0347, 401.6972]
87   	4088.73     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[511.0718, 410.2180]
88   	4035.40     	0.004   	1.0000  	[21.7, 21.7]	[right, left]	[610.4349, 449.3668]
89   	3961.50     	0.003   	1.0000  	[21.7, 21.7]	[right, left]	[754.3127, 525.9248]
90   	3836.16     	0.003   	1.0000  	[21.7, 21.7]	[hover, left]	[658.0564, 626.7128]
91   	3728.07     	0.003   	1.0000  	[21.7, 21.7]	[hover, left]	[580.1502, 769.5355]
92   	3591.23     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[507.7345, 671.8154]
93   	3465.46     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[448.9447, 583.8533]
94   	3383.25     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[398.4772, 515.7891]
95   	3291.31     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[349.0564, 454.3618]
96   	3231.22     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[309.0866, 397.2172]
97   	3131.24     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[272.4540, 352.0918]
98   	3077.69     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[245.4856, 316.1868]
99   	3016.34     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[217.0671, 281.3452]
[2025-12-11T11:38:51]
Strategy: greedy_ig
Pairwise: equal
News mode: BS
Num agents: 2
Iteration: 19
Error margin: None
Gaussian radius 5 
Grid info: range: 0-50-50, cell_size:0.125, map shape: (400, 400), center:True
init UAV positions: [(-25.0, -25.0, 5.4), (-25.0, 25.0, 5.4)]
mcts_params: {}
Step	Entropy	MSE	Coverage	Heights	Actions	IGs
------------------------------------------------------------------------------------------------------------------------
0    	158826.13   	0.405   	0.0078  	[5.4, 5.4]	[up, up]	[807.8971, 807.8971]
1    	155960.59   	0.409   	0.0312  	[10.8, 10.8]	[up, up]	[1050.1340, 1047.0929]
2    	152527.78   	0.419   	0.0703  	[16.2, 16.2]	[front, back]	[1216.1145, 1211.2301]
3    	149881.81   	0.420   	0.0938  	[16.2, 16.2]	[right, right]	[1508.8933, 1513.2401]
4    	146238.94   	0.422   	0.1250  	[16.2, 16.2]	[front, back]	[1728.8258, 1721.0269]
5    	142348.82   	0.420   	0.1562  	[16.2, 16.2]	[right, right]	[2046.8140, 2033.8366]
6    	137590.33   	0.423   	0.1953  	[16.2, 16.2]	[front, back]	[2276.4362, 2271.1261]
7    	132609.69   	0.411   	0.2344  	[16.2, 16.2]	[right, right]	[2608.6940, 2608.5872]
8    	126734.61   	0.413   	0.2812  	[16.2, 16.2]	[right, right]	[2667.4813, 2662.6611]
9    	121180.60   	0.422   	0.3281  	[16.2, 16.2]	[right, right]	[2731.0174, 2740.7310]
10   	115555.39   	0.416   	0.3750  	[16.2, 16.2]	[right, right]	[2808.9806, 2807.4724]
11   	109749.34   	0.402   	0.4219  	[16.2, 16.2]	[right, right]	[2870.4948, 2882.3509]
12   	103836.25   	0.382   	0.4688  	[16.2, 16.2]	[right, right]	[2906.8262, 2914.4344]
13   	98011.68    	0.363   	0.5156  	[16.2, 16.2]	[right, right]	[2900.3672, 2914.3902]
14   	92169.57    	0.339   	0.5625  	[16.2, 16.2]	[right, right]	[2909.3922, 2912.2133]
15   	86251.07    	0.313   	0.6094  	[16.2, 16.2]	[right, right]	[2884.8235, 2906.6958]
16   	80577.94    	0.287   	0.6562  	[16.2, 16.2]	[right, right]	[2920.2611, 2903.3602]
17   	74685.17    	0.266   	0.7031  	[16.2, 16.2]	[right, right]	[2910.2680, 2915.0904]
18   	68895.30    	0.248   	0.7500  	[16.2, 16.2]	[front, back]	[2732.9868, 2718.2232]
19   	63975.11    	0.204   	0.7969  	[16.2, 16.2]	[front, back]	[2659.1346, 2666.6585]
20   	58672.77    	0.159   	0.8438  	[16.2, 16.2]	[front, back]	[2392.7937, 2397.0444]
21   	57611.38    	0.153   	0.8438  	[16.2, 16.2]	[front, back]	[2193.2251, 2192.5188]
22   	55850.23    	0.141   	0.8438  	[16.2, 16.2]	[front, back]	[2145.4231, 2146.4767]
23   	54637.19    	0.137   	0.8438  	[16.2, 16.2]	[front, back]	[2471.3092, 2455.9834]
24   	53606.27    	0.134   	0.8438  	[16.2, 16.2]	[front, back]	[2725.1419, 2719.8472]
25   	52642.99    	0.132   	0.8438  	[16.2, 16.2]	[front, back]	[2857.6935, 2870.5074]
26   	51380.37    	0.130   	0.8438  	[16.2, 16.2]	[front, back]	[2903.3205, 2922.5966]
27   	49798.72    	0.128   	0.8438  	[16.2, 16.2]	[front, back]	[2898.3346, 2912.3853]
28   	47642.50    	0.127   	0.8438  	[16.2, 16.2]	[left, left]	[2704.0211, 2733.6072]
29   	46853.44    	0.122   	0.8438  	[16.2, 16.2]	[left, left]	[2662.7934, 2660.6394]
30   	45961.12    	0.120   	0.8438  	[16.2, 16.2]	[left, left]	[2688.3647, 2673.3768]
31   	44891.19    	0.118   	0.8438  	[16.2, 16.2]	[left, left]	[2746.5007, 2735.7003]
32   	43828.83    	0.118   	0.8438  	[16.2, 16.2]	[left, left]	[2818.7333, 2823.3404]
33   	42693.07    	0.117   	0.8438  	[16.2, 16.2]	[left, left]	[2899.8312, 2909.3377]
34   	41593.94    	0.116   	0.8438  	[16.2, 16.2]	[left, left]	[2898.5982, 2931.0198]
35   	40617.57    	0.114   	0.8438  	[16.2, 16.2]	[left, left]	[2903.6287, 2929.2335]
36   	39537.29    	0.113   	0.8438  	[16.2, 16.2]	[left, left]	[2914.7252, 2920.1880]
37   	38470.26    	0.111   	0.8438  	[16.2, 16.2]	[left, left]	[2916.9729, 2931.2672]
38   	37289.13    	0.109   	0.8438  	[16.2, 16.2]	[back, front]	[2726.9674, 2739.5880]
39   	31898.75    	0.092   	0.8906  	[16.2, 16.2]	[back, front]	[2668.2549, 2666.9826]
40   	26540.49    	0.077   	0.9375  	[16.2, 16.2]	[back, front]	[2391.8717, 2395.4772]
41   	25425.64    	0.068   	0.9375  	[16.2, 16.2]	[back, front]	[2185.9724, 2190.0670]
42   	23663.25    	0.063   	0.9375  	[16.2, 16.2]	[right, right]	[1975.6287, 1995.5237]
43   	21471.58    	0.060   	0.9531  	[16.2, 16.2]	[right, right]	[1830.1116, 1856.8361]
44   	19136.65    	0.053   	0.9688  	[16.2, 16.2]	[right, right]	[1748.0755, 1780.7303]
45   	16872.38    	0.040   	0.9844  	[16.2, 16.2]	[right, right]	[1764.5523, 1783.5456]
46   	14495.99    	0.026   	1.0000  	[16.2, 16.2]	[back, front]	[1272.4510, 1283.6712]
47   	13664.21    	0.021   	1.0000  	[16.2, 16.2]	[back, front]	[1099.8244, 1097.4419]
48   	13154.80    	0.019   	1.0000  	[16.2, 16.2]	[right, right]	[929.5365, 932.3348]
49   	12662.39    	0.017   	1.0000  	[16.2, 16.2]	[right, right]	[787.9287, 776.9870]
50   	12368.47    	0.016   	1.0000  	[16.2, 16.2]	[right, right]	[678.6737, 673.3612]
51   	12095.14    	0.015   	1.0000  	[16.2, 16.2]	[up, up]	[625.9361, 622.3288]
52   	11868.94    	0.014   	1.0000  	[21.7, 21.7]	[back, front]	[640.5387, 636.6049]
53   	11631.27    	0.013   	1.0000  	[21.7, 21.7]	[right, right]	[645.7474, 647.5950]
54   	11360.87    	0.013   	1.0000  	[21.7, 21.7]	[right, right]	[667.5802, 680.0750]
55   	11069.50    	0.012   	1.0000  	[21.7, 21.7]	[back, front]	[708.9147, 724.9736]
56   	10658.93    	0.012   	1.0000  	[21.7, 21.7]	[back, front]	[817.6470, 830.4232]
57   	9949.08     	0.014   	1.0000  	[21.7, 21.7]	[hover, hover]	[714.1757, 736.0378]
58   	9550.23     	0.013   	1.0000  	[21.7, 21.7]	[hover, hover]	[625.9399, 642.6600]
59   	9162.34     	0.012   	1.0000  	[21.7, 21.7]	[hover, hover]	[549.2548, 567.2517]
60   	8841.84     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[486.0685, 489.0534]
61   	8542.39     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[427.4042, 429.2963]
62   	8295.66     	0.011   	1.0000  	[21.7, 21.7]	[hover, hover]	[377.9279, 378.4287]
63   	8148.30     	0.010   	1.0000  	[21.7, 21.7]	[left, left]	[343.5714, 335.0679]
64   	8016.37     	0.010   	1.0000  	[21.7, 21.7]	[left, left]	[339.7619, 329.1561]
65   	7888.52     	0.010   	1.0000  	[21.7, 21.7]	[left, left]	[371.4331, 369.8688]
66   	7782.08     	0.009   	1.0000  	[21.7, 21.7]	[left, left]	[405.4478, 400.5194]
67   	7642.75     	0.009   	1.0000  	[21.7, 21.7]	[left, left]	[469.2375, 466.6203]
68   	7494.71     	0.009   	1.0000  	[21.7, 21.7]	[left, left]	[542.7857, 551.5923]
69   	7298.03     	0.009   	1.0000  	[21.7, 21.7]	[left, left]	[641.0920, 646.7907]
70   	6974.42     	0.009   	1.0000  	[21.7, 21.7]	[left, left]	[773.1550, 780.9221]
71   	6496.49     	0.009   	1.0000  	[21.7, 21.7]	[front, back]	[735.6332, 753.9211]
72   	6150.32     	0.007   	1.0000  	[21.7, 21.7]	[front, back]	[675.1839, 683.9208]
73   	5813.06     	0.007   	1.0000  	[21.7, 21.7]	[front, back]	[591.6849, 592.5892]
74   	5575.19     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[530.9527, 534.5734]
75   	5348.51     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[551.2083, 557.0838]
76   	5188.14     	0.006   	1.0000  	[21.7, 21.7]	[front, back]	[601.6656, 604.3889]
77   	5039.20     	0.005   	1.0000  	[21.7, 21.7]	[front, back]	[678.3182, 682.2880]
78   	4892.64     	0.005   	1.0000  	[21.7, 21.7]	[front, back]	[812.6217, 806.5729]
79   	4771.00     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[712.1307, 708.7163]
80   	4647.34     	0.005   	1.0000  	[21.7, 21.7]	[hover, hover]	[622.1944, 615.2952]
81   	4524.35     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[549.1966, 544.1484]
82   	4443.46     	0.004   	1.0000  	[21.7, 21.7]	[hover, hover]	[484.0335, 477.6234]
83   	4338.44     	0.004   	1.0000  	[21.7, 21.7]	[hover, right]	[425.9320, 419.8559]
84   	4266.32     	0.004   	1.0000  	[21.7, 21.7]	[right, right]	[391.7830, 412.6362]
85   	4208.89     	0.004   	1.0000  	[21.7, 21.7]	[right, right]	[396.6434, 386.1973]
86   	4160.88     	0.004   	1.0000  	[21.7, 21.7]	[right, right]	[377.4892, 399.8755]
87   	4124.32     	0.004   	1.0000  	[21.7, 21.7]	[right, right]	[389.0259, 441.6686]
88   	4080.72     	0.004   	1.0000  	[21.7, 21.7]	[right, right]	[432.3982, 523.5233]
89   	4040.46     	0.003   	1.0000  	[21.7, 21.7]	[right, right]	[513.1614, 634.2850]
90   	3963.98     	0.003   	1.0000  	[21.7, 21.7]	[right, right]	[616.2857, 779.5615]
91   	3794.76     	0.003   	1.0000  	[21.7, 21.7]	[right, hover]	[764.8619, 680.5037]
92   	3627.01     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[673.9474, 599.4098]
93   	3530.12     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[590.6936, 524.8733]
94   	3376.62     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[520.0495, 460.9031]
95   	3319.64     	0.003   	1.0000  	[21.7, 21.7]	[hover, hover]	[460.3807, 407.7192]
96   	3219.66     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[405.1411, 361.4112]
97   	3136.11     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[357.0143, 320.7673]
98   	3062.78     	0.002   	1.0000  	[21.7, 21.7]	[hover, hover]	[313.4804, 280.2077]
